FirstName,MiddleName,LastName,CustomerID,Address,PostalCode,Email,Phone,DOB,SignupDate,Gender,AnnualIncome,CustomerSegment,LastPurchaseAmount,LifetimeValue,EmailOptIn
Ananya5,,Wilson,100473,"78, Cross St, Hyderabad, Telangana",746798,ananya5.wilson@corporate.co,3864424617,1959-04-30,2013-11-05,Male,993893.56,Platinum,42611.02,429536.44,Yes
David,V,Khan,102954,"49, Industrial Area, Mumbai, Maharashtra",874309,david.khan@mail.biz,7584006896,1960-02-15,1999-01-14,M,144456.95,Gold,13184.32,46954.96,Yes
Carlos,,Gupta,103635,"238, Temple Rd, Kolkata, West Bengal",186298,carlos.gupta@hotmail.com,1281107979,2003-06-22,2025-08-22,Female,1986809.19,Gold,9558.94,167189.83,
Michael,,Das,101954,"153, Lake View, Pune, Maharashtra",174965,Michael52@mail.biz,51748 31110,2005-12-20,2025-07-18,F,1854895.2,Silver,7609.36,35900.32,0
Priya,,Gonzalez,101693,"238, Park Street, Bengaluru, Karnataka",611158,priya.gonzalez@corporate.co,4738222694,1966-07-26,1984-10-11,F,1691570.78,Loyal,18323.14,72070.56,
Noah,Devi,Kumar,102537,"112, Park Street, Bengaluru, Karnataka",111214,noah.kumar@gmail.com,0413637986,1949-01-01,2023-11-03,F,1557010.81,Silver,9626.98,142680.06,0
Liu,,Iyer,101903,"23, Industrial Area, Ahmedabad, Gujarat",149466,liu.iyer@hotmail.com,8223080850,1988-01-26,2018-02-21,female,990952.19,Gold,31244.51,304892.81,Yes
Oliver,B,Reddy,100724,"224, Sector 18, Kolkata, West Bengal",921483,oliver.reddy@corporate.co,8476000359,1975-12-19,2005-02-19,M,227884.12,Platinum,47263.79,,N
Chen,Kr,Fernandez,100350,"87, Ring Road, Chennai, Tamil Nadu",260765,Chen55@mail.biz,+91-2114928222,1955-11-07,2009-02-18,M,1504298.49,Gold,8719.36,115063.88,
David,Kr,Johnson,100765,"235, Business Park, New Delhi, Delhi",312928,david.johnson@yahoo.com,,2004-04-21,2023-05-30,F,171097.74,Gold,10219.1,50465.25,n
Chen,V,Das_,100188,"133, Sector 18, Ahmedabad, Gujarat",644534,chen.das_@example.com,+91-0986142793,1964-02-05,2019-05-23,Unknown,1821551.4,Gold,20893.85,415558.35,n
Amit,,Reddy,104038,"216, Cross St, Mumbai, Maharashtra",000000,amit.reddy@corporate.co,4839076123,1988-11-07,1983-06-06,F,1193374.47,Gold,1417.97,25684.15,
Meera,A,Fernandez,102484,"11, Industrial Area, New Delhi, Delhi",361784,meera.fernandez@hotmail.com,9209138784,1961-07-31,2003-04-26,Male,1648991.82,Occasional,31558.77,360996.89,1
Aanya,,Fernandez',102252,"244, Station Rd, Hyderabad, Telangana",825191,aanya.fernandez'@yahoo.com,+91-8573012939,1958-02-07,2015-10-23,F,671958.58,Gold,526.8,5537.77,
Rohit,H,Gonzalez,101715,"5, Station Rd, Pune, Maharashtra",570828,rohit.gonzalez@corporate.co,22932 78818,1947-02-04,1994-04-27,O,321079.58,Bronze,33735.77,658268.24,Yes
Oliver,K,Johnson,102344,"28, Cross St, Chandigarh, Punjab",473253,oliver.johnson@gmail.com,9591552466,1957-11-14,2008-08-12,female,346748.14,New,46729.5,224019.5,0
Carlos,H,Brown,103422,"115, Lake View, Kolkata, West Bengal",219199,carlos.brown@mail.biz,3630445429,2027-01-26,2025-08-17,M,231452.75,Gold,1232.02,16680.46,Y
Kumar,M,Dasgupta,103244,"119, Ring Road, Jaipur, Rajasthan",288926,kumar.dasgupta@example.com,4523310120,1988-09-14,2014-10-26,female,1235088.58,Platinum,15932.11,264869.16,
Naveen,B,Singh,100417,"77, Church St, Ahmedabad, Gujarat",737647,naveen.singh@mail.biz,,1986-06-20,2007-02-23,female,653978.84,Occasional,10126.89,,N/A
Meera,P,Thomas-,101146,"228, Temple Rd, Mumbai, Maharashtra",404898,meera.thomas-@example.com,36127 09088,1983-04-30,2008-02-23,F,1078216.59,New,30838.46,492696.8,N/A
Priya,P,Sharma,104774,"142, Business Park, Kolkata, West Bengal",442597,priya.sharma@gmail.com,,1971-08-21,1997-09-08,F,332984.98,New,12962.94,186573.9,N
Aarav,,Fernandez,104199,"14, Lake View, Jaipur, Rajasthan",563103,aarav.fernandez@corporate.co,+91-6668864879,1959-03-22,1988-02-22,,1286462.42,Bronze,48431.87,427626.82,
 Liu ,,Patel,102455,"94, Cross St, Jaipur, Rajasthan",601743,liu.patel@yahoo.com,,1962-06-01,2012-05-31,Male,973154.22,Platinum,34511.7,592776.51,n
Carlos,Kr,Das,101343,"128, Church St, Mumbai, Maharashtra",816846,carlos.das@hotmail.com,+91-3256144593,1996-12-04,2014-01-03,M,1549417.46,New,31539.09,594746.31,
Noah,A,Thomas,102497,"134, Church St, Chandigarh, Punjab",163622,noah.thomas@yahoo.com,,1978-01-03,2001-01-13,M,1826880.91,Platinum,2822.77,56291.99,FALSE
Lakshmi,M,Singh,102600,"116, Industrial Area, Chandigarh, Punjab",616533,lakshmi.singh@gmail.com,81699 71993,1961-02-10,1982-05-06,Female,1008062.4,Bronze,31602.45,124515.08,N/A
Sara,,Gupta',101577,"72, 1st Main, Surat, Gujarat",658670,sara.gupta'@corporate.co,1206310815,1947-04-19,2016-11-21,male,445365.35,Platinum,3541.79,62957.1,
Emma,,Gupta,103248,"197, Church St, Kolkata, West Bengal",158066,emma.gupta@gmail.com,7747556492,1978-09-18,2001-06-26,F,561533.1,Gold,36512.66,168216.42,n
Amit,,Thomas,104020,"148, 1st Main, Chandigarh, Punjab",677934,amit.thomas@example.com,2011592662,1975-09-05,2024-01-09,male,1101979.56,Silver,1549.76,4598.4,0
Emma,B,Patel,102312,"222, Church St, Hyderabad, Telangana",000000,emma.patel@yahoo.com,+91-4111402600,1994-10-14,2017-11-30,M,1276902.62,Gold,49144.2,319213.55,Yes
Naveen,V,Smith,103935,"172, Industrial Area, Hyderabad, Telangana",188090,naveensmith@gmailcom,6288477923,1966-04-19,1983-07-22,male,216885.03,New,0.0,348.33,N
Noah,R,Johnson,104484,"233, 1st Main, Mumbai, Maharashtra",227571,noahjohnson@yahoocom,53687090,1960-02-24,2020-10-25,Male,1568885.19,Loyal,8683.17,52647.69,No
Sneha,Devi,Johnson,101885,"229, Park Street, Ahmedabad, Gujarat",867004,sneha.johnson@gmail.com,16922 02277,2000-03-25,2016-07-13,Female,1768683.81,Occasional,2722.8,6998.29,0
Oliver,H,Thomas,103643,"7, Business Park, Jaipur, Rajasthan",927308,oliver.thomas@hotmail.com,86703 99981,1959-06-17,1994-04-12,M,221962.08,Silver,0.0,286.95,Y
Raj,Na,Dasgupta,103795,"239, Cross St, Chennai, Tamil Nadu",208187,raj.dasguptahotmail.com,1411409144,1968-01-11,2009-05-04,M,1603866.0,Bronze,1254.31,17619.48,
Karthik,,Brown,104813,"71, Station Rd, Pune, Maharashtra",390181,karthik.brown@example.com,19482041,1982-12-08,2004-02-26,Male,1068939.09,Platinum,38312.77,549616.87,TRUE
Sowmya,K,Das,101900,"159, Lake View, Surat, Gujarat",630072,sowmya.das@mail.biz,69953 32849,1967-05-30,1990-01-31,female,1487838.78,Loyal,475.2,8277.73,N/A
Karthik,V,Sharma,104337,"123, Lake View, Ahmedabad, Gujarat",244844,karthik.sharma@gmail.com,+91-1344221876,1952-04-11,1982-11-21,M,1776594.56,Bronze,47748.13,708676.41,1
Fatima,B,Kumar Jr.,102446,"165, Business Park, Pune, Maharashtra",498758,fatima.kumar@corporate.co,0054257050,1951-10-12,2022-08-11,,127869.0,Bronze,32806.06,50432.48,N/A
Rohit,P,Iyer,101317,"143, Lake View, Surat, Gujarat",655111,rohit.iyer@mail.biz,54180 59625,1976-12-19,2012-05-26,M,1537426.41,Platinum,19300.89,209629.23,maybe
Ananya,K,Kumar,104674,"173, 1st Main, Kolkata, West Bengal",131585,ananya.kumar@hotmail.com,5430882719,1957-02-10,2012-01-27,M,1012610.76,Loyal,-43264.81,-96115.42,
Carlos,,Wang,104295,"140, Church St, Pune, Maharashtra",759981,carlos.wang@example.com,6121500100,1962-11-14,1984-04-30,Male,646742.46,Silver,2591.31,33052.29,
Raj,H,Johnson,101286,"224, Ring Road, Pune, Maharashtra",987221,raj.johnsonexample.com,13256 01801,1961-04-15,1952-04-03,,151938.16,Bronze,43193.35,362892.34,N
Michae,T,Kumar,103528,"168, Station Rd, Hyderabad, Telangana",690187,michae.kumar@hotmail.com,38062 64249,1999-01-11,2023-02-24,Female,1888545.75,Gold,0.0,,y
Meera,,Reddy,104424,"140, Industrial Area, Chennai, Tamil Nadu",804485,meera.reddy@hotmail.com,92579 35156,1978-10-10,2020-05-31,Female,1806301.46,Platinum,470.46,6074.58,
Kumar,,Sharma,100085,"74, Church St, Jaipur, Rajasthan",109576,kumar.sharma@corporate.co,7575184276,1964-06-23,2003-08-01,F,586294.65,Loyal,35038.61,362669.27,maybe
Meera,K,Gupta,104763,"34, Industrial Area, Surat, Gujarat",938832,meera.gupta@mail.biz,17648 12227,1895-06-07,1923-05-20,Female,856488.98,Loyal,-7678.88,-48573.55,
Lakshmi,V,Reddy,102989,"29, Temple Rd, Mumbai, Maharashtra",134726,lakshmi.reddy@example.com,87642 58401,2005-06-15,2022-04-09,,1529520.37,Silver,22471.69,426147.53,N/A
Aarav,H,Nair,104172,"230, Cross St, Jaipur, Rajasthan",242938,aarav.nair@gmail.com,0080364178,1992-11-24,1984-12-24,M,54967.98,New,25062.28,223721.59,y
Oliver,,Singh,103529,"211, MG Road, New Delhi, Delhi",666713,oliver.singh@gmail.com,0869375675,1961-10-11,2014-05-25,male,741325.26,Occasional,2852.76,37288.68,TRUE
Isha,H,Gupta,102233,"218, Business Park, Ahmedabad, Gujarat",902087,isha.gupta@corporate.co,3401749540,1948-03-31,1963-07-20,F,86897.54,Loyal,2784.02,27223.85,
Sowmya,B,Fernandez,101387,"94, MG Road, Kolkata, West Bengal",000000,sowmya.fernandez@gmail.com,0735491892,1894-06-10,1950-07-05,male,1634548.11,Gold,45546.13,592223.51,Yes
Lakshmi,,Patel,103848,"98, Temple Rd, Surat, Gujarat",398826,lakshmi.patel@mail.biz,1566527539,1954-06-17,2000-04-16,Male,1716518.2,Occasional,0.0,-91.41,TRUE
Sneha,Na,Sharma,101686,"169, Temple Rd, Chandigarh, Punjab",180454,sneha.sharma@example.com,24520714,1974-02-25,1999-04-27,M,350984.78,Gold,25633.69,210789.39,FALSE
Sara,,Thomas,102293,"234, Industrial Area, Hyderabad, Telangana",220891,sara.thomas@hotmail.com,0780530453,1947-06-20,1981-08-04,M,1364907.26,Silver,14413.33,224768.99,
Sneha,K,Smith,103104,"189, Industrial Area, Ahmedabad, Gujarat",244660,,5941188239,1979-08-22,2000-06-01,female,1761488.02,Occasional,20781.32,340771.42,maybe
Kumar,,Iyer,101451," 126, Temple Rd, Pune, Maharashtra   ",887995,kumar.iyer@gmail.com,0010537386,1948-12-16,1995-08-22,Male,1594382.73,Platinum,21792.32,303728.34,maybe
Michael,A,Gupta,100140,"44, Temple Rd, Pune, Maharashtra",143822,michael.gupta@example.com,,1997-11-01,2023-08-22,F,1998491.32,New,25540.9,47957.11,1
Amit,H,Singh,101142,"94, Cross St, Jaipur, Rajasthan",480904,amit.singh@corporate.co,7565539111,1987-06-12,2004-02-21,F,1810650.78,Silver,28912.39,131189.14,N/A
Raj,,Nair,103713,"54, 1st Main, Chennai, Tamil Nadu",928933,raj.nair@yahoo.com,4021670007,1964-05-07,1994-09-02,M,580518.19,Loyal,27973.51,207307.06,
Sowmya,H,Dasgupta,100082,"221, Sector 18, Jaipur, Rajasthan",582418,sowmya.dasgupta@example.com,+91-0631381229,1953-04-21,1984-06-06,Male,1630239.42,Loyal,21639.33,178226.0,Y
Priya,,Gonzalez,104931,"144, Park Street, New Delhi, Delhi",291047,Priya43@hotmail.com,3726351119,1990-09-21,2014-03-03,Male,1025416.24,Occasional,4763.87,30051.27,
 Amit ,L,Iyer,104121,"61, Park Street, Kolkata, West Bengal",357808,amit.iyer@hotmail.com,02015 02449,1994-10-30,2011-05-07,male,10272.01,Silver,31310.92,527259.3,Y
Karthik,,Patel,101494,"38, Church St, Hyderabad, Telangana",271570,karthik.patel@hotmail.com,16555 28125,2004-03-20,2020-10-31,Other,683206.68,Loyal,-189.57,-3257.37,TRUE
Karthik,,Iyer,100084,"61, Sector 18, Mumbai, Maharashtra",200195,karthik.iyer@yahoo.com,8503702168,1985-05-22,2021-05-02,,895241.42,Loyal,22854.34,348482.44,
Sowmya,S,Wang,104033,"187, MG Road, Chandigarh, Punjab",699167,sowmya.wang@gmail.com,4242798809,1983-10-18,2024-04-29,M,612458.81,Loyal,3888.2,45986.04,
Noah,,Wilson,100061,"226, Cross St, Kolkata, West Bengal",738543,noah.wilson@hotmail.com,1466438604,2001-07-07,2024-11-04,F,839377.73,Loyal,45675.97,399226.77,Y
Sowmya,,Brown,100907,"245, Cross St, Bengaluru, Karnataka",298379,sowmya.brown@gmail.com,4398799106,1961-11-23,1985-04-04,F,1207263.7,Gold,40904.26,593350.08,N/A
David,L,Thomas,101559,"233, Church St, Jaipur, Rajasthan",,david.thomas@hotmail.com,4116415959,1954-03-30,1983-01-17,M,1371979.82,Occasional,32234.05,,maybe
John,K,Das,100457,"217, Park Street, Jaipur, Rajasthan",892375,john.dasgmail.com,+91-8511769170,1998-07-25,2020-01-23,F,704109.53,Loyal,33127.65,653354.76,
Ananya,,Singh,104151,"174, Cross St, Kolkata, West Bengal",893148,ananyasingh@yahoocom,3176448916,2005-04-29,2023-09-30,Other,169254.76,Loyal,20484.99,396859.66,Yes
Kartik,M,Reddy Jr.,102602,"149, 1st Main, Surat, Gujarat",918930,kartik.reddy@gmail.com,94147 94748,1947-08-30,1982-09-24,Female,1797146.57,Silver,45373.11,584967.49,N
Aarav,M,Khan_,103340,"106, Industrial Area, Bengaluru, Karnataka",584081,aarav.khan_@mail.biz,4515954551,1951-06-02,1980-07-02,M,30145.12,Bronze,4241.33,82834.88,N
Naveen,,Brown,104273,"91, Business Park, Kolkata, West Bengal",xxOGIO,naveen.brown@gmail.com,98474 32078,1966-02-21,2014-05-16,male,1595905.09,Bronze,29745.9,370537.35,maybe
Priya,,Gonzalez,101500,"205, Business Park, Kolkata, West Bengal",884866,,0525556143,1964-10-19,2003-03-25,male,191962.67,Platinum,6253.86,34260.32,FALSE
Lakshmi,,Kumar,100962,"60, Industrial Area, Ahmedabad, Gujarat",872833,lakshmi.kumar@hotmail.com,6215259108,1977-12-30,2007-03-28,F,581418.77,Occasional,26887.36,294327.78,0
Amit,,Dasgupta,101496,"211, Park Street, Ahmedabad, Gujarat",155541,amit.dasgupta@mail.biz,65189 98826,1978-10-15,2018-09-17,Female,1314184.68,Platinum,-10208.69,-46678.52,n
Amit,L,Thomas,102883,"21, Park Street, Mumbai, Maharashtra",170661,amit.thomas@yahoo.com,+91-0584740623,1985-07-31,2003-09-23,F,231233.26,Silver,28108.54,44849.08,
Sowmya,,Johnson,101202,"203, MG Road, Bengaluru, Karnataka",764163,sowmya.johnson@hotmail.com,+91-5743339050,1974-01-06,2009-08-22,Male,32000.06,Bronze,13448.37,44759.6,0
Kumar,P,Nair,102417,"54, MG Road, Ahmedabad, Gujarat",470637,kumar.nair@gmail.com,2898355606,2000-05-06,2020-10-13,Male,1527102.75,Occasional,31653.24,450785.64,Yes
Ananya,Devi,Patel,102117,"167, Cross St, New Delhi, Delhi",629364,ananya.patel@mail.biz,6870548709,1971-02-19,2001-01-24,Male,1226095.86,Silver,18828.27,69476.92,Y
Sowmya,,Kumar,103850,"137, Sector 18, Ahmedabad, Gujarat",746996,sowmya.kumar@example.com,9142240505,1982-04-20,2011-03-04,Male,1241518.9,New,28127.02,168755.93,
Fatima,H,Johnson,101406,"108, Church St, Kolkata, West Bengal",378727,fatima.johnson@example.com,32571 69895,1984-09-30,2021-10-22,F,493223.23,Gold,19680.13,176396.76,N/A
Liu,K,Patel,100659,"165, Business Park, New Delhi, Delhi",296501,liu.patel@example.com,16913 01824,2005-04-27,2001-12-03,M,943436.83,Loyal,23757.2,58756.05,TRUE
Raj,R,Wilson,101580,"91, Ring Road, Chandigarh, Punjab",756328,raj.wilsongmail.com,2384412512,1968-07-03,2020-11-14,M,92713.19,Platinum,0.0,291.71,FALSE
Fatima,,Wilson,102888,"221, Park Street, Hyderabad, Telangana",962087,fatima.wilson@corporate.co,4618465099,1965-05-06,2019-01-08,M,1673491.82,Platinum,11062.68,116310.89,n
Karthik,B,Thomas,102958,"153, Industrial Area, Mumbai, Maharashtra",666677,karthik.thomas@mail.biz,,1965-01-18,2000-07-11,male,593367.19,Silver,4391.8,66303.18,N/A
Fatima,,Brown,101516,"246, 1st Main, Ahmedabad, Gujarat",336063,Fatima41@hotmail.com,+91-9280083560,1954-08-17,2002-07-03,M,1596410.3,Bronze,39008.14,343537.97,TRUE
Chen,Devi,Das,101935,"142, MG Road, Hyderabad, Telangana",106135,chen.das@yahoo.com,74331 69764,1954-03-27,2007-02-16,,1247164.33,Bronze,10778.32,213766.99,
Meera,,Khan,100527,"43, Lake View, Jaipur, Rajasthan",836963,meera.khan@hotmail.com,+91-0492600543,2006-09-29,2023-05-13,Other,1754859.81,Platinum,40824.61,499404.44,No
Oliver,,Dasgupta,101061,"111, Station Rd, Kolkata, West Bengal",639450,Oliver80@mail.biz,8583718557,1993-12-24,2014-01-22,Male,1145615.06,Silver,12432.54,140861.67,maybe
Carlos,,Gupta,101966,"11, Park Street, Surat, Gujarat",267170,carlos.gupta@mail.biz,54928 20840,1957-01-04,1982-04-11,M,1901660.7,Platinum,39871.06,440398.14,N/A
Noah,T,Singh,CUST-C6D25S,"240, Business Park, Chandigarh, Punjab",457195,noah.singh@yahoo.com,4908237855,2027-06-11,2025-02-22,M,1703098.36,Platinum,38037.31,587703.95,maybe
ara,,Brown,103686,"183, Sector 18, Chandigarh, Punjab",809270,ara.brown@yahoo.com,2797252610,2004-01-21,2020-11-07,male,1580440.6,Silver,3121.56,39465.14,TRUE
Kumar,B,Sharma,101305,"97, MG Road, Kolkata, West Bengal",613596,kumar.sharma@mail.biz,30665 81427,1988-07-27,2011-04-13,F,1996967.21,Loyal,940.03,2938.95,maybe
Michael,Devi,Nair,104939,"118, Church St, Surat, Gujarat",464026,michael.nair@corporate.co,21298 56380,1974-08-18,2021-08-01,Female,585306.31,Gold,30487.33,236206.61,
Isha,,Patel,100581,"29, 1st Main, Bengaluru, Karnataka",NoQ05m,isha.patel@corporate.co,5775907278,1951-01-19,2022-11-07,M,106320.54,Gold,4498.23,16476.8,TRUE
Sneha,,Nair,104641,"195, Sector 18, Pune, Maharashtra",8440656,Sneha73@hotmail.com,9214401051,1893-04-21,2014-05-24,M,990878.09,Loyal,23294.62,162615.1,
Amit,B,Wang,102638,"54, Industrial Area, Mumbai, Maharashtra",580589,amit.wang@hotmail.com,65034 87889,1975-01-15,2010-12-17,M,1106678.28,Loyal,23830.46,206019.83,maybe
Lakshmi,Kr,Sharma,102774,"169, Park Street, Bengaluru, Karnataka",967326,lakshmi.sharma@yahoo.com,96358 41566,2000-10-29,2021-01-14,Male,1669159.99,Loyal,0.0,11.53,y
Fatima,B,Reddy,100655,"32, Lake View, New Delhi, Delhi",171425,fatimareddy@gmailcom,+91-6729676680,1984-08-04,2006-06-16,M,155660.37,Silver,31876.13,447495.41,TRUE
Sneha,R,Fernandez,104449," 94, Station Rd, Pune, Maharashtra   ",794624,sneha.fernandez@corporate.co,,1958-05-31,2022-03-16,Female,1523759.89,New,35072.17,522546.45,Yes
Noah,,Khan,101493,"192, MG Road, Jaipur, Rajasthan",818716,noah.khan@yahoo.com,9883156154,1978-11-30,2002-09-20,M,1490536.16,Platinum,22220.96,183000.04,Yes
Naveen,S,Johnson,103697," 98, Business Park, Chandigarh, Punjab   ",845334,naveen.johnson@mail.biz,+91-3196204887,1959-05-19,1980-06-11,F,477384.75,Gold,25601.74,311470.78,y
Kumar,Kr,Das,103921,"174, Cross St, Pune, Maharashtra",287215,kumar.das@example.com,3867443243,1949-11-27,2009-11-07,Male,1471752.47,Gold,0.0,,0
Fatima,L,Iyer,101992,"157, Industrial Area, Chandigarh, Punjab",,fatima.iyer@corporate.co,4146488874,1947-04-30,2018-08-13,M,940827.77,Loyal,47225.11,262964.31,1
Karhik,,Sharma,104535,"74, MG Road, Mumbai, Maharashtra",874818,karhik.sharma@mail.biz,64849386,2002-09-13,2024-05-31,Male,1203714.74,Bronze,45819.84,552052.17,
Aarav,Na,Nair Jr.,CUST-ILL0XU,"204, MG Road, Ahmedabad, Gujarat",2hF4lT,aarav.nair@gmail.com,51557 83008,1947-09-13,1990-04-11,male,1686993.14,New,37238.57,39034.99,N
Liu,H,Kumar,100674,"86, Lake View, Chennai, Tamil Nadu",178265,liu.kumar@corporate.co,3601964588,1974-12-21,2008-04-11,Female,456689.05,Gold,13030.55,63993.71,n
Naveen,,Khan,104888,"138, Lake View, Hyderabad, Telangana",269068,naveen.khan@mail.biz,81526 32302,1895-08-08,1983-06-17,Male,400306.3,Bronze,18558.31,291716.12,N/A
neha,,Kumar,102357,"98, Ring Road, Kolkata, West Bengal",744947,nehakumar@yahoocom,73996 38402,2028-04-19,2024-11-13,F,617819.67,Gold,0.0,375.84,
Liu,,Wang_,102721,"241, Lake View, Hyderabad, Telangana",234850,liu.wang_@yahoo.com,+91-8755189206,2000-08-08,2020-05-24,M,80851.55,Occasional,27561.26,63808.46,FALSE
Amit,A,Das,102116,"240, Cross St, Kolkata, West Bengal",738891,amit.das@corporate.co,9009571812,1967-03-11,1996-07-13,F,1308043.4,New,38260.65,322633.91,
Rohit,,Kumar,102975,"79, Temple Rd, Mumbai, Maharashtra",921442,rohit.kumar@yahoo.com,3157328439,1964-10-24,2007-10-08,F,588345.18,Platinum,40704.32,503680.15,
Ananya,V,Singh,102358,"238, 1st Main, Pune, Maharashtra",KKOzY8,ananyasingh@gmailcom,6792623232,1963-10-23,1986-03-28,M,1869412.47,Bronze,30616.52,273039.46,0
Carlos,,Gonzalez,101428,"99, Lake View, Ahmedabad, Gujarat",777400,carlos.gonzalez@yahoo.com,2544701757,1977-04-21,2019-03-02,female,1194543.53,Silver,38352.32,128897.72,TRUE
Priya,V,Dasgupta,101902,"229, Industrial Area, Jaipur, Rajasthan",384612,priya.dasgupta@yahoo.com,3579245231,1973-01-22,2023-05-21,Female,1859160.92,Bronze,31227.98,472954.77,Y
Raj,A,Dasgupta,101144,"70, Lake View, New Delhi, Delhi",899596,raj.dasgupta@gmail.com,5715020056,1965-06-30,2022-11-23,Male,647500.86,New,4893.38,83623.82,N/A
Raj,A,Smith,101301,"218, Cross St, Chennai, Tamil Nadu",402178,raj.smith@example.com,+91-7203572069,1980-08-31,2021-08-06,M,1578931.76,Platinum,20875.16,281740.67,0
Fatima,A,Thomas,104961,"52, MG Road, Chennai, Tamil Nadu",7065,fatima.thomas@example.com,+91-3007979460,1956-02-22,1983-04-09,F,1325112.95,New,44416.42,375641.18,
Noah,K,Gupta,101134,"109, Ring Road, Hyderabad, Telangana",812605,Noah80@corporate.co,96130 05190,1984-09-27,2017-09-07,Male,1078490.64,Silver,30991.25,370466.43,maybe
Meera,T,Iyer,100781,"125, Sector 18 PO Box 6951, Mumbai, Maharashtra",450659,,+91-8487378159,1955-12-15,2002-06-27,female,110457.7,Platinum,11051.68,189158.64,N
Amit,R,Brown',104332,"66, Business Park, Hyderabad, Telangana",937311,amit.brown'@mail.biz,61068 24057,2004-10-12,2021-07-20,F,1399158.68,Bronze,24692.15,32063.81,
Rohit,R,Lee,100327,"14, Business Park, Bengaluru, Karnataka",000000,rohitlee@mailbiz,+91-6754528352,1948-09-02,1981-10-19,male,1804376.1,Loyal,0.0,-7.76,N/A
Priya,,Smith,100952,"92, Temple Rd, Chennai, Tamil Nadu",788810,priya.smith@mail.biz,+91-2298329413,1998-03-31,2021-10-02,male,1248083.9,Platinum,603.0,4258.45,1
Naveen,,Khan,101908,"98, Industrial Area, Hyderabad, Telangana",499017,naveen.khan@hotmail.com,+91-1788830751,1954-06-08,2000-12-24,Male,1815190.47,Silver,42609.53,643375.33,N/A
Liu,,Nair,100911,"77, Cross St, Ahmedabad, Gujarat",,liu.nairmail.biz,1463465237,1945-08-31,2014-11-13,F,969750.22,Occasional,46351.03,81867.37,
Karthik,,Reddy,100127,"201, Station Rd, Jaipur, Rajasthan",316642,karthik.reddy@yahoo.com,abcdefghij,1994-04-20,2025-10-19,Male,113704.1,Silver,30338.4,417383.85,
Sara,Devi,Nair,100043,"190, Park Street, Mumbai, Maharashtra",156304,sara.nair@corporate.co,20665 93674,1965-04-29,2006-10-24,Female,316899.72,Loyal,19511.62,153185.6,y
Chen,,Singh,104411,"184, Park Street, Bengaluru, Karnataka",171039,chen.singh@mail.biz,4020349817,1974-10-25,1999-07-22,,473663.63,Occasional,30130.19,,1
Lakshmi,,Nair,104328,"194, Station Rd, Surat, Gujarat",854244,lakshmi.naircorporate.co,8820361950,1964-03-07,2013-11-12,Male,1889971.02,Bronze,23243.39,77798.63,N
